corruption_distance,initial_MSE,minimum_MSE_ever,generation_of_minimum,final_MSE,exact_hit_ever,first_exact_hit_gen,number_of_exact_hits,exact_retained,maximum_delta_J
3,1000000000.00000,202.75638,187,1000000000.00000,False,-1,0,False,999999797.24362
3,1000000000.00000,124.22374,152,1000000000.00000,False,-1,0,False,999999875.77626
3,1000000000.00000,114.60944,91,1000000000.00000,False,-1,0,False,999999885.39056
3,1000000000.00000,124.51730,4,1000000000.00000,False,-1,0,False,999999875.48270
3,1000000000.00000,218.26743,236,314.49039,False,-1,0,False,999999781.73257
3,1000000000.00000,114.60944,232,236.84236,False,-1,0,False,999999885.39056
3,1000000000.00000,182.51257,19,1000000000.00000,False,-1,0,False,999999817.48743
3,1000000000.00000,123.36790,206,1000000000.00000,False,-1,0,False,999999876.63210
3,1000000000.00000,191.57933,92,1000000000.00000,False,-1,0,False,999999808.42067
3,1000000000.00000,212.25432,61,1000000000.00000,False,-1,0,False,999999787.74568
3,1000000000.00000,241.16248,202,1000000000.00000,False,-1,0,False,999999758.83752
3,1000000000.00000,152.92212,66,1000000000.00000,False,-1,0,False,999999847.07788
3,236.83513,165.42410,186,1000000000.00000,False,-1,0,False,71.41103
3,242.52556,114.61445,91,1000000000.00000,False,-1,0,False,127.91111
3,1000000000.00000,190.81100,132,1000000000.00000,False,-1,0,False,999999809.18900
3,338.80603,114.59851,33,1000000000.00000,False,-1,0,False,224.20752
3,1000000000.00000,169.13342,248,249.63745,False,-1,0,False,999999830.86658
3,1000000000.00000,169.13342,198,1000000000.00000,False,-1,0,False,999999830.86658
3,1000000000.00000,114.59851,142,1000000000.00000,False,-1,0,False,999999885.40149
3,1000000000.00000,154.54500,2,1000000000.00000,False,-1,0,False,999999845.45500
3,1000000000.00000,191.92351,240,1000000000.00000,False,-1,0,False,999999808.07649
3,1000000000.00000,114.59851,87,1000000000.00000,False,-1,0,False,999999885.40149
3,1000000000.00000,137.32063,6,1000000000.00000,False,-1,0,False,999999862.67937
3,1000000000.00000,114.60944,138,1000000000.00000,False,-1,0,False,999999885.39056
3,248.29176,155.40994,2,1000000000.00000,False,-1,0,False,92.88182
3,1000000000.00000,189.75031,85,1000000000.00000,False,-1,0,False,999999810.24969
3,1000000000.00000,148.13863,12,1000000000.00000,False,-1,0,False,999999851.86137
3,1000000000.00000,169.15842,41,238.41179,False,-1,0,False,999999830.84158
3,1000000000.00000,110.31137,133,1000000000.00000,False,-1,0,False,999999889.68863
3,1000000000.00000,152.87985,159,1000000000.00000,False,-1,0,False,999999847.12015
3,1000000000.00000,160.13623,158,1000000000.00000,False,-1,0,False,999999839.86377
3,1000000000.00000,165.41692,84,1000000000.00000,False,-1,0,False,999999834.58308
3,1000000000.00000,114.59851,44,1000000000.00000,False,-1,0,False,999999885.40149
3,1000000000.00000,148.69211,68,1000000000.00000,False,-1,0,False,999999851.30789
3,1000000000.00000,151.35149,2,1000000000.00000,False,-1,0,False,999999848.64851
3,1000000000.00000,159.93294,3,1000000000.00000,False,-1,0,False,999999840.06706
3,1000000000.00000,185.83093,3,1000000000.00000,False,-1,0,False,999999814.16907
3,1000000000.00000,125.63002,12,243.52568,False,-1,0,False,999999874.36998
3,1000000000.00000,54.63013,9,1000000000.00000,False,-1,0,False,999999945.36987
3,1000000000.00000,185.13847,122,1000000000.00000,False,-1,0,False,999999814.86153
3,1000000000.00000,158.99124,66,1000000000.00000,False,-1,0,False,999999841.00876
3,1000000000.00000,201.35463,153,1000000000.00000,False,-1,0,False,999999798.64537
3,1000000000.00000,181.47966,74,1000000000.00000,False,-1,0,False,999999818.52034
3,1000000000.00000,158.97121,42,1000000000.00000,False,-1,0,False,999999841.02879
3,1000000000.00000,220.14272,54,1000000000.00000,False,-1,0,False,999999779.85728
3,1000000000.00000,128.75938,38,1000000000.00000,False,-1,0,False,999999871.24062
3,1000000000.00000,192.16977,65,1000000000.00000,False,-1,0,False,999999807.83023
3,1000000000.00000,83.72749,35,1000000000.00000,False,-1,0,False,999999916.27251
3,1000000000.00000,196.34515,200,1000000000.00000,False,-1,0,False,999999803.65485
3,1000000000.00000,115.78831,183,1000000000.00000,False,-1,0,False,999999884.21169
3,1000000000.00000,134.59834,208,1000000000.00000,False,-1,0,False,999999865.40166
3,1000000000.00000,114.61445,59,1000000000.00000,False,-1,0,False,999999885.38555
3,1000000000.00000,196.99414,212,1000000000.00000,False,-1,0,False,999999803.00586
3,262.94348,158.65787,1,1000000000.00000,False,-1,0,False,104.28561
3,1000000000.00000,160.13623,65,1000000000.00000,False,-1,0,False,999999839.86377
3,1000000000.00000,146.65201,125,1000000000.00000,False,-1,0,False,999999853.34799
3,1000000000.00000,155.66695,1,1000000000.00000,False,-1,0,False,999999844.33305
3,1000000000.00000,191.59933,135,1000000000.00000,False,-1,0,False,999999808.40067
3,1000000000.00000,196.77759,106,1000000000.00000,False,-1,0,False,999999803.22241
3,1000000000.00000,165.42192,53,1000000000.00000,False,-1,0,False,999999834.57808
3,1000000000.00000,219.43959,81,1000000000.00000,False,-1,0,False,999999780.56041
3,1000000000.00000,158.38440,192,1000000000.00000,False,-1,0,False,999999841.61560
3,1000000000.00000,200.56363,46,1000000000.00000,False,-1,0,False,999999799.43637
3,1000000000.00000,96.44762,2,1000000000.00000,False,-1,0,False,999999903.55238
3,1000000000.00000,114.59166,29,1000000000.00000,False,-1,0,False,999999885.40834
3,1000000000.00000,114.61445,87,1000000000.00000,False,-1,0,False,999999885.38555
3,1000000000.00000,187.43701,249,248.45871,False,-1,0,False,999999812.56299
3,8540.60645,169.13843,133,1000000000.00000,False,-1,0,False,8371.46802
3,1000000000.00000,212.64098,13,1000000000.00000,False,-1,0,False,999999787.35902
3,1000000000.00000,207.93251,1,1000000000.00000,False,-1,0,False,999999792.06749
3,1000000000.00000,147.49638,145,1000000000.00000,False,-1,0,False,999999852.50362
3,1000000000.00000,162.41302,61,1000000000.00000,False,-1,0,False,999999837.58698
3,247.96091,114.59851,189,1000000000.00000,False,-1,0,False,133.36240
3,1000000000.00000,169.85793,62,1000000000.00000,False,-1,0,False,999999830.14207
3,1000000000.00000,171.29474,157,1000000000.00000,False,-1,0,False,999999828.70526
3,1000000000.00000,115.36950,218,233.92175,False,-1,0,False,999999884.63050
3,1000000000.00000,163.35728,40,1000000000.00000,False,-1,0,False,999999836.64272
3,1000000000.00000,187.46510,194,244.87309,False,-1,0,False,999999812.53490
3,252.47823,0.04000,9,1000000000.00000,True,9,1,False,252.43823
3,1000000000.00000,205.89235,19,1000000000.00000,False,-1,0,False,999999794.10765
3,1000000000.00000,180.40511,96,1000000000.00000,False,-1,0,False,999999819.59489
3,1000000000.00000,90.24576,2,1000000000.00000,False,-1,0,False,999999909.75424
3,1000000000.00000,114.60944,91,1000000000.00000,False,-1,0,False,999999885.39056
3,1000000000.00000,178.60301,8,1000000000.00000,False,-1,0,False,999999821.39699
3,1000000000.00000,171.27974,99,247.28236,False,-1,0,False,999999828.72026
3,1000000000.00000,114.60944,60,1000000000.00000,False,-1,0,False,999999885.39056
3,1000000000.00000,187.61575,76,1000000000.00000,False,-1,0,False,999999812.38425
3,1000000000.00000,206.78841,203,1000000000.00000,False,-1,0,False,999999793.21159
3,1000000000.00000,163.37228,140,1000000000.00000,False,-1,0,False,999999836.62772
3,1000000000.00000,176.41223,10,231.67973,False,-1,0,False,999999823.58777
